content,
@epigmenioibarra @PonchoGutz @lopezobrador_ nadie va a decir que @XochitlGalvez hace peculado con @VictoriaMX @INEMexico menos del .0000001 va a ir a votar su falsa @BeatrizParedes @SantiagoCreelM @CarlosLoret @avieu @SinEmbargoMX @fernandeznorona @VicenteFoxQue @AztecaNoticias @Televisa,
@BeatrizParedes Ya registrado y listo para votar por @XochitlGalvez y no por dinosaurios o cartuchos quemados. Gracias. #XochitlVa #XochitlGalvezPresidenta2024,
"@BeatrizParedes Estamos listos para votar por @XochitlGalvez 
#XochitlGalvezPresidenta2024",
"Comparto que hasta en perros, hay razas. No obstante, me parece que @XochitlGalvez debiera empezar a salir en TVnotas y medios de ese corte. A quienes hay que convencer de votar por ella no es a los lectores de los diarios que nombraste.

Empecemos a buscar al sector Morenista.",
"De @XochitlGalvez; The Guardian, Financial Times, The Economist, Reuters, BBC, Los Angeles Times, The Washington Post y Forbes han aclamando su trayectoria empresarial, labor politica e inedito exito en la carrera presidencial.

De @Claudiashein solamente hablan bien en la TvNotas y Quesadilla de Verdades. Es claro, no somos iguales.",
@ryo_hermoso @XochitlGalvez No sera Mexico un pais misogino como para votar por una mujer ?,
"@Maguimch @XochitlGalvez @AlcaldiaMHmx ... es conveniente, pero si grupos de ciudadanos que trabajemos desde donde estemos para votar por ideas y argumentos no solo palabreria asi como realizar instituciones autenticamente ciudadanas.
?Que opina? ?Que ideas ofrece?",
"@JosefinaVM @XochitlGalvez No les va alcanzar  tienen  poca gente .
Incluyendo todos los ricos si fueran a votar sumarian :
13,666,666.00 votos de traidores a la patria.
Morena tiene un capital politico 
de 50,000,000.00 millones de 
votos seguros para ganar la presidencia facilmente.
mas el plan "" C "" .",
"@EmilioVallejoRL @XochitlGalvez @Claudiashein jajajaja
entonces, The Guardian, Financial Times, The Economist, Reuters, BBC, Los Angeles Times, The Washington Post y Forbes van a votar por @XochitlGalvez 
los humildes millones de lectores que tiene #Tvnotas son los que van a votar por @Claudiashein 
 Claudia sera PRESIDENTA",
"@ryo_hermoso @BeatrizParedes @XochitlGalvez Y porque tienen miedo en el pan de votar en el 2024 por una priista?

Si antes ya votaron por Fox, Calderon y Anaya y, ademas defienden a sus propios gobiernos corruptos. Cual es el miedo?",
@ryo_hermoso @XochitlGalvez Como creen que esta senora va hacer presidenta estarian locos en votar por ella es cogucta ,
"@NachoRgz @XochitlGalvez Que estupido eres, como todos los cuatreros. Votar por quien te caiga mejor en lugar de votar por el mejor, pero en fin, por eso los estupidos libros de texto.",
"@DonPorfifirio @XochitlGalvez @BeatrizParedes Simple, Salgamos a votar el 3 de septiembre y no presionemos a Marco Cortez y Alito, presionemos a Creel para que decline en favor de Xochitl Galvez",
"No bajemos la guardia, todos el 3 de septiembre a votar y participar, Xochitl tiene todo para ganar y recuperar la estabilidad del pais por eso #XochitlVa #XochitlGalvezPresidenta2024 @XochitlGalvez https://t.co/37YT1eEE7N",
"@XochitlGalvez muy respetable el sacrificio de los mexicanos que se fueron para ganar dinero, los que ya son ciudadanos alla no deben votar en mexico, el destino de mexico que lo decida quien lo vive a diario",
"@ladimitrova @XochitlGalvez Por cierto, les recuerdo que tenemos que salir a votar el 3 de Septiembre para evitar que quede Paredes

Seamos responsables",
"@MSEQUEYRO @KamarradaRobert Que feo para la derecha rancia tener que votar por una mujer tan vulgar, ignorante y corrupta como @XochitlGalvez mas aparte que no cumple con sus requisitos esteticos....
Como @SantiagoCreelM que lo que sea de cada quien si cumple esos requisitos....",
"@KarradKenny @XochitlGalvez Como UD bien dice Dr. Es en serio? 
Que alguien pueda votar por esta ""Regordeta"" asquerosa?
Pero asi se las gasta la dizque oposicion. https://t.co/sLV2zN3q93",
"@ryo_hermoso @XochitlGalvez Ojala que se vea reflejado a la hora de votar y no vuelva a ganar el abstencionismo, porque no basta con que sea el deseo de los que tweetean, es necesario llegar tambien a las poblaciones rurales y pueblos, para convencerlos, esas personas pocos usan X",
"@XochitlGalvez con Dios y su bendicion, todos juntos haremos que #XochitlGalvezPresidenta2024 asi que a votar masivamente el 3 de septiembre #XochiltGalvez",
"@isidrohcisneros @jesusortegam @XochitlGalvez @CarlosGR2 @MiranghMiranda @angelicadelap @ciudadanosenred @ivanoa2 @Xochitl2024 @Rodrigodecastil @FCN_mx @asia_hot Desgraciadamente la .inoris que sale a votar
Las pensiones populistas de obrador
Las marraneras como dogmatizacion
Del pueblo
Es un gran lastre de la democracia en Mexico
Aparte la violencia politica y simulacion de delicuencia contra el contrario
En los gobiernos morenistas",
@NachoRgz @SantiagoCreelM @XochitlGalvez @BeatrizParedes @ClaudioXGG Los que estan aterrados son los morenos que hasta hacen cargada y se registran en el Frente Amplio para votar por Beatriz para que Xochitl no sea la ganadora pero que creen que somos mas los buenos y lo mismo haremos cuando pasen a pedir votos para morena diremos que Marcelo,
@XochitlGalvez estan tan quemados y son tan ignorantes que con todo el dano que le hicieron al pais piensan que la mayoria de los mexicanos  somos unos idiotas como ellos para votar por ellos otra vez,
@JRENSE1 Y que se prepare @deniseramosm por que en el 2024 vamos a votar con la  para dejarselas caer a la oposicion pedorra incluida la botarga @XochitlGalvez,
@XochitlGalvez Y cuando le van a decir a la gente que slga a votar? Eso es 100000000 veces mas importante que lo que diga este senor en su show!!!!!,
@GMonroyEnergy @XochitlGalvez Segun yo no vamos a votar pri o pan sino por la alianza va por Mexico si no quieres votar por el pri vota por el pedir o el pan,
"@memobarba Desde antes que la oposicion no tenia posibilidades, y nos tenia a los ciudadanos muy, pero muy tristes, cuando surge el fenomeno @XochitlGalvez , es que los ciudadanos estamos viendo una posibilidad.
Espero que los ciudadanos salgamos a votar y demostremos el error de analistas.",
"Que esperas estimado @SantiagoCreelM es Estrategico para tu Partido te retires y lo hagas hoy para que la mayor parte de tus Votos de Panistas, se le vayan a @XochitlGalvez  Morena se esta infiltrando en el FAM con miles de morenistas pagados, para votar por Paredes   https://t.co/dDRG6ma2We",
"#Elecciones2024
El @ComiteFAM en #Puebla logro el registro de 75 mil simpatizantes que podran votar el 3 de septiembre por @XochitlGalvez , @SantiagoCreelM o @BeatrizPRangel_ . Puebla de los estados con mayor registro https://t.co/H7r7Gg3DPe",
"@GabyCoutino @PartidoMorenaMx @XochitlGalvez Tambien tienen la cultura de no votar por el prian, la cual si es cierta no como la otra.",
"@EmilioVallejoRL @XochitlGalvez @Claudiashein Y ""esos medios que nombras"", van a venir a votar? jajajaja No entiendes que no entiendes wey !! https://t.co/o9upLQu98e",
"@ryo_hermoso @XochitlGalvez Si pero....
Hay que votar por ella en el frente lo demas no la va a llevar ahi.",
"@ryo_hermoso @XochitlGalvez Ojala sea otra la CANDIDATA para asi Poder VOTAR por la OPOSICION pero con alguien mas CONCIENTE dirigiendo al Pais.
Pues ya URGE echar a los 4T.
ASPIRACIONISTAS COMUNISTOIDES!. https://t.co/XYJcPydG0O",
@XochitlGalvez Me iba a registrar para votar x ti; pero ya no dare +cheques en blanco a candidatos q prometen mucho y luego no dan; lo q no pueden dar. Gobernar un pais es muy complejo y el poder MAREA a los sabios y a los p&amp;nd*ej*s los vuelve LOCOS. Tu historia es fenomenal pero no suficiente,
"Don @jshm00.Acerca de tu editorial de hoy. Opino que @XochitlGalvez es LA UNICA capaz de animarnos a votar masivamente para VENCER el abstencionismo y BOTAR a los actuales.Formaria gobierno convocando a los mejores para gobernar exitosamente. Pero lo primero, primero.Ella lo sabe",
@MiguelA65944250 @Xochitl2024 @lopezobrador_ @XochitlGalvez Tu por quien vas a votar que tiene las manos limpias,
"@Anaro74 @XochitlGalvez A mi ninguno me convence y no pienso ""apoyar"" porque si.
Las opciones eran Lilly y Kike, una por mitotera y el otro bien preparado.
De las pauperrimas opciones actuales no se hace uno. MORENA ya gano el 24, tanto asi que prefiero no votar.",
@XochitlGalvez Si antes no pensaba ni en mil anos votar por ti ahora con esta ofensa al sureste menos. CHTPM,
@PejefanOficial @XochitlGalvez @Claudiashein @alitomorenoc @MarkoCortes Hay que ir a votar el domingo 3 de septiembre. https://t.co/Cf9HpeHt3Y,
"@Reforma @XochitlGalvez Estan perdiendo su tiempo la mayoria de los mexicanos ya tenemos y sabemos por quien votar ,ya solo vemos que estan dando patadas de ahogado los partidos que  antes gozaban haciendo dano a la nacion y al pueblo ,no importa quien gane en morena ,eso no interesa ya sabemos",
@DianaOntanon @XochitlGalvez Por cada persona que juntaron yo tengo 100 personas que van a votar por morena en Texas. Toda esa gente de Mexico que vive legalmente en Texas y somos mas. No lo va a lograr.,
@SantiagoCreelM Yo si me registre para poder votar por @Xochitl2024. Usted mejor sientese y decline en favor de @XochitlGalvez.,
@NachoRgz @SantiagoCreelM @XochitlGalvez @BeatrizParedes @ClaudioXGG Ya sabemos que el #KKs tiene tanto miedo a #XochitlGalvez que ya mando ($$compro$$) a votar gente a favor de Paredes,
"Amigo deresimio y Paniaguado tendrias que estar muy pendejo para votar por @AccionNacional ellos son unos clasistas, @XochitlGalvez y @g_quadri son sus voceros aqui en Chiapas vamos a esperar a la botarga. https://t.co/wsxFFs9hOF",
"@Wayne_Vany @lopezobrador_ @XochitlGalvez ENRIQUE LA PAREDES ES EL VIEJO DINOSAURIO DEL PRI, NO LA QUEREMOS Y NO VOTAREMOS POR ELLA, PREFIERO VOTAR POR MARCELO",
"@Panda_JMZC @abrahamvanaya @iris_elva1 @XochitlGalvez De esa sociedad que se queda echada y no sale a votar, que no respeta los reglamentos, que se roba luz,internet, cable, telefonia, que compra pirata y robado, que saquea camiones y trenes accidentados, los que le echan lamina a ciclistas, los motociclistas que le vale madre todo?",
"@XochitlGalvez Yo me encuentro en el extranjero, en las opciones del sitio web del Frente Amplio por Mexico, esta la opcion de indicar donde estas...; como vamos a votar aquellos que nos encontramos fuera de Mexico???",
@XochitlGalvez Ni ha de votar ese pinche mojado jajajajjajaja pinche botarga ponte a jalar que andas con mamadas,
"@XochitlGalvez Es lo mas importante, votar el 3 de Sep

@XochitlGalvez podrias presionar al FAM para que ya expliquen el proceso para salir a votar? 

Espero que sea un dia despues del cierre para que todo salga bien y si va a haber voto electronico",
"@Anaro74 @XochitlGalvez Nos parece bueno, que beatriz gane y que tu no vayas a votar, Los que apoyamos la 4T estamos de acuerdo !!",
"@GuayabaFresa @octaviomtzsoria @XochitlGalvez Maria y si estas harta de la gente huevona, corrupta y pendeja, por quien propones votar entonces eh?",
"@XochitlGalvez Estoy de acuerdo en ese contexto que lo pones
@Xochitl2024  pero tambien hay una clase media en Chiapas, que necesita que  empresas vengan a Generar muchos Empleos.
Queremos TRABAJOOO   y mira que yo voy a votar por ti.",
"@abrahamvanaya @MxElige @CiroGomezL @XochitlGalvez Me preocupa que como ciudadanos entreguemos la presidencia a Morena el 3 de Septiembre si no salimos a votar y que quede Xochitl 

Si queda @BeatrizParedes, solo va a hacer campana con la militancia, hasta el dia de hoy no ha salido a buscar a los ciudadanos",
"@aracelibs @XochitlGalvez  ito, debemos ser mas activos, no podemos confiarnos y dejar a la mano de los politicos (quienes sean). Ayer fue el ultimo dia para inscribirse y poder votar por el proximo candidato del Frente. Un abrazo ",
"@XochitlGalvez es la que nos revivio  la esperanza, cuando pensamos que todo estaba perdido ante el maligno de la 4T, surge una mujer valiente, trabajadora, honesta, capaz de sacar a votar a millones por el Mexico que prospero, moderno, con oportunidad para todos.
#XochiltGalvez",
"?Como ven? Ya hasta me arman campana de desinformacion. Se les nota el miedo.

Demuestran que no entienden que somos un pais diverso. Al rato diran que quieren llenar de fabricas las playas y costas.

El desarrollo sostenible debe ser con identidad regional. 

#XochitlVa https://t.co/yRDn7MTloZ",
"@XochitlGalvez @ladimitrova Senores, importante registrarse, pero mas importante es salir a votar el 3 de septiembre por Xochitl

SEAMOS CIUDADANOS RESPONSABLES

No permitamos que los partidos impongan candidato

Ojala y @SantiagoCreelM tenga vision y amor x Mexico y decline a favor de Xochitl",
"@Adela_Micha @XochitlGalvez ME PREGUNTO, QUIEN EN SU SANO JUICIO VA A VOTAR POR ESTA ""DAMITA"" LA CUAL REPRESENTA A LA PESTE, LA ESCORIA DE LA POLITICA...",
"@cesargutipri @BeatrizParedes @XochitlGalvez @SantiagoCreelM Triste futuro de cualquier panista, 
Primero, botar a su panista de abolengo.
Segundo, votar por quien dice no ser panista y perder con la priista.
Tercero, votar en 2024 por una priista y volver a perder.",
"@XochitlGalvez Xochitl,  voy a votar por ti, una sugerencia,  platica con el ex gobernador Antonio Gonzalez Curi d Campeche, se hicieron grandes maquiladoras d ropa, con enormes facilidades para la inv extranjera la condicion fue la mano de obra indigenas y directivos fuera para campechanos.",
"@XochitlGalvez Senora ubiquese, no porque le diga un empresario l@dron como usted, y la inflen los medios corruptos que les dan $$$$$$, se crea que va a ser Presidente. No vamos a votar por un producto chatarra, desechable, h@mpon@.
#NiUnVotoAlPRIANRDMC",
"Segun una ""encuesta de encuestas"" @XochitlGalvez les lleva 38 puntos arriba a Creel y Paredes, A VOTAR EL 3 DE SEPTIEMBRE!!",
@dartains @DonPorfifirio @XochitlGalvez @BeatrizParedes Por que esta tan seguro? salga a votar e invite a votar por Ella,
"@quisuri1 @DonPorfifirio @XochitlGalvez @BeatrizParedes Xochitl puede ganar! Si todos salimos a votar por ella, o tu prefieres que siga Morena?",
@GabrielGarza785 @XochitlGalvez Si por basura nadie va a votar,
@XochitlGalvez Ya por eso ay que votar por la botarga las firmas que recaudo no le fueron suficientes lord montajes echame la mano o cuanto cobras,
@DonPorfifirio @XochitlGalvez @BeatrizParedes Las 2 siempre y cuando vayamos todos a votar haciendo a un lado la apatia y el abstencionismo.,
"@jgnaredo Lo mejor de todo es que, a las mascotas de la #4T no les preocupaba nada el avance de @XochitlGalvez. No paran de publicar opiniones de ella y el ""error"" tan ""fuerte"" que, para la oposicion, seria votar por ella. Muy ""pedorra"", pero estan muy al pendiente de la oposicion. ",
"@kinguhao @c_mont22 @XochitlGalvez Andamos.. andaras los que apoyamos totalmente a nuestro presidente ,ya sabemos xquien vamos a votar",
"@ryo_hermoso @XochitlGalvez Como que son incongruentes,  votar por partidos, Xochitl y Creel son militante del pan, beatriz por el PRI y se desacen, incongruencias de la vida, la verdad muy decepcionado de este frente",
"@fzavala12 Y segun tu, por quien deben votar los mexicanos para que lo que afirmas sea valido? Por @XochitlGalvez otra farsante del sistema, otro continuismo y simulacion, otro engano al pueblo d Mexico como lo fue @lopezobrador_ lastima de pueriles seguidores que tienes, mediocres como tu.",
"@XochitlGalvez Me inscribi en el frente pero no me deja entrar ni recuperar contrasena, como puedo votar por Xochitl?",
@Gral_Diaz_Mori @XochitlGalvez Por eso tenemos que salir a votar el dia 3 de septiembre. Esta en los cuidadanos cambiar el rumbo de Mexico.,
"@Ppluis2022 @frangildiaz1 Es que buscan cualquier cosa para ""engrandecerla"" ya sabemos que esta senora @XochitlGalvez es corrupta ,boroliana  por eso debemos votar masivamente https://t.co/Nsf49QFjjS",
@cervantesariel1 @XochitlGalvez Ahora es la eleccion el 3 de Septiembre y hay que ir a votar en casilla,
"#Momentos de alegria y apoyo para @XochitlGalvez se vivieron en #Cuautlancingo, #Puebla.
Recordemos que es vital nuestra participacion el 3 de septiembre para ir a votar y refrendar nuestro apoyo a #XochiltGalvez.

La #eXperanza vive y#LaVictoriaEsNueXtra
#XochitlVa https://t.co/kla9JrlaVL",
"@AdrianG83613497 @aracelibs @XochitlGalvez Puede votar todo aquel que quiera y tenga su credencial del elector, justo como en cualquier eleccion, este sistema tiene fallas, las cuales fueron revisadas, por eso Mancera ni el otro (que ni me acuerdo como se llama) quedaron, se teme por la bancada del PRI no por los chairos",
@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @Javier_Alatorre Gracias por darle otea razon a los mexicanos para no votar por morena en el 2024,
"@XochitlGalvez Para que el sueno mexicano se realize necesitamos apoyar a Xochitl Galvez, el 3 de Septiembre acudiremos a votar por ella sin excusa ni pretexto #XochitlGalvezPresidenta2024",
@bicivan @SocCivilMx @XochitlGalvez #partidounidofamiliarmexicano la familia e slo unico que saca adelqante  a este pais ni ellos que son politicos  jajaj cuerpos gasy  sacerdotes  tambien  eso qieres para tus hijos  neta=? mexico o seguiran    igual   de muertos en vida  votar por  votar   y ni  respirar  saben,
"@XochitlGalvez Este 3 de septiembre es el siguiente paso para avanzar en la siguiente meta, la de conducir la gran Alianza por Mexico, via Frente Amplio por Mexico. !Todos a votar por la Xingona!",
"@BeatrizParedes @alitomorenoc @MarkoCortes 
@SantiagoCreelM Que esta pasando? Ya dejense de 3stup1d3ses, la unica que puede derrotar al Loco de Palacio es @XochitlGalvez ya dejense de payasadas, solo vamos a votar por ella. X",
@Amadoelquelolea @XochitlGalvez Ya sabemos por quien no votar y no es que no se pueda simplemente entendimos que no hay que dejarse,
@XochitlGalvez Mi familia y yo estamos listos para votar este 3 de septiembre por la #eXperanza y hasta la #Victoria ,
"@XochitlGalvez Cochi, la mejor estrategia es la que el presidente de Mexico lleva a cabo.que no se te olvide que Tonayan Calderon inicio esta masacre inutil y sangrienta para legitimar su ilegitima imposicion. Por eso y mucho mas no llegaras, el 2024 es de la 4T. Todos a votar Plan C. Todo 4T.",
@XochitlGalvez A votar es la unica manera de sacar a Morena,
"@marafermx2 @latinus_us Los Ciudadanos no necesitamos de partidos politicos, ni de ratas como Alito y Marcos, no votaremos por una dinosauria impuesta e inflada por Alito, lo Unico que necesitamos es una credencial para votar y votaremos por @XochitlGalvez",
"@vazgo @reyestadista @mackontw @SantiagoCreelM @XochitlGalvez Para que declinar, vamos a votar el dia tres, yo me registre e ire a votar",
"@MorganeBravo @blanca_lydiagm @DonVocero @XochitlGalvez Si ya Esta Revisada, den mas Informacion Como se Va a Votar como ??.. NO Queremos Tranzas Como acostumbran..No somos Endejos..",
"@DiegoSaldanhaSa @XochitlGalvez No la ""riega"", muestra quien es, lo que piensan y hacen los neoliberales.
Regarla seria, votar por ella.",
"En el @ComiteFAM, la eleccion valdra 50% del total. Es un universo pequeno, parte del cual estara manipulado por estructuras partidistas, INCLUIDAS LAS DE #MORENA. LOS MORENISTAS PODRAN VOTAR POR @BeatrizPRangel_ Y QUITARLE APOYO A @XochitlGalvez. https://t.co/k6JuILIKmR.",
"@mangelhh1960 @ladimitrova @XochitlGalvez Jajajajajajajajaja
No tiene la capacidad para debatir.
Una sola caracteristica veridica que me anime a votar por Xochitl, es lo que pido.
Capacidad
Experiencia
Vision de Estado
Ojo, pelear con Lopez no es una capacidad, eso es circo y para seguir en el circo, mejor al profesional",
@JuanHernandezS @XochitlGalvez Estas retrasado? O padeces enfermedad mental votar por Cochitl no jodas https://t.co/wdkLsWvLod,
"@XoloElvis A mi me sucedio algo parecido, pero se corrigio al poner un poco de espacio colo lo marca la imagen de las palomitas y dejar bien visible la credencial y listo, votar por @XochitlGalvez",
"@RahulkMex @XochitlGalvez por esa razon voy a votar por  @PartidoMorenaMx 
ustedes ya ACHASM ches mentirosos.",
"@ryo_hermoso @XochitlGalvez Si quieren ganarle a Sheinbaum pongan un hombre 
Este pais es lo suficientemente machista como para preferir votar por cualquiera q sea, pero si ponen a pelear a dos mujeres va a ganar la de morena .... Piensenle un poquito",
@monicabravor @acastagne @XochitlGalvez Ya despertamos y no vamos a votar por esa vieja.,
"@AngMariscal4T @Claudiashein @XochitlGalvez 1.- porque hay un mundo de diferencia.
Que golpe para los derechancros elitistas tener que votar por una Maria.",
"@XochitlGalvez Una mejor vida para las familias seria luchar contra el aborto y la agenda 2030 que fue disenada para destruir a las familias 
Aunque admiro muchos logros tuyos, no puedo votar por ti, por estar a favor de este dano irreparable que es la destitucion del ser humano",
@ryo_hermoso @XochitlGalvez @BeatrizParedes MIENTRAS @alitomorenoc ESTE EN EL #PRI 3/4 partes de la militancia no van a votar por nadie del #FrenteAmplioPorMexico MIENTRAS @MarkoCortes y @Jesus_ZambranoG y demas involucrados SIGAN PERMITIENDO LA PARTICIPACION DE #Alito,
"@Xochitl2024 Bajo la supervision de Alito Morena, muchos de Morena participaran para votar por Beatriz  Paredes para evitar que gane @XochitlGalvez y asi ponersela facil a Sheinbaum",
"@ryo_hermoso @XochitlGalvez Lo podemos hacer realidad, solo tenemos que ir todos a votar , no se hagan weyes",
"@XochitlGalvez Que triste pero no puedo votar por ti, estas con la agenda 2030, no representas la fundacion original del PAN",
@Badu31634762 @Gerardo_PenaF @Manuelmexx @XochitlGalvez @SantiagoCreelM @JTrianaT @JorgeRoHe @kenialopezr @MarkoCortes @JLozanoA @Mzavalagc @LuisCantuMx @ImeSanmiguel Pero no salieron a votar,
"@BeatrizParedes @ComiteFAM @XochitlGalvez @SantiagoCreelM @AccionNacional @PRDMexico @PRI_Nacional REFORMARSE O MORIR. 
Y eso paso en el PRI. No entendieron sus palabras de hace mas de 20 anos. 

Ahora le cuesta trabajo entender que de imponerla a usted tendriamos que votar por Marcelo por MC y a Xhoxhitl por la CDMX por el PAN...",
"@nonavaca @SocCivilMx @XochitlGalvez @PRI_Nacional @AccionNacional @xochilove_rs @Xochitl2024 Hola. No, claro que podras votar por Xochitl en el 2024, siempre y cuando salga victoriosa en la contienda interna del Frente, el proximo 3 de septiembre. Primero lo primero, o sea que ella salga electa para ir por la candidatura presidencial en el 2024.",
"@ryo_hermoso @XochitlGalvez @BeatrizParedes Aqui no es votar por quien sabe gobernar mejor y con mayor experiencia, en esta ocasion habra que votar por quien verdaderamente tenga la oportunidad de ganar. Ya que gane, que se acompane de esas personas que tienen la experiencia, para que la ayuden a gobernar bien a Mexico.",
"@XochitlGalvez Nadie en USA va a votar por ti,ni  por ningun PRIANISTA gracias a sus politicas y gobiernos corruptos dejan el pais,esos que salen en la foto son acarreados.",
@fcovargasmx @XochitlGalvez @STaboadaMx Se nota que no vives en la Benito Juarez para votar por taboada,
"@XochitlGalvez Estaba discutiendo con un par de estultos que decian que los migrantes en EEUU no debemos de votar pero ahora resulta que si lo hacen para Galves, ahi si esta bien votemos. Pinxes incoherentes de calabaza",
@Albert148953980 @Amadoelquelolea @XochitlGalvez Votar el 3 de septiembre presencialmente,
"@RafaelCienfue12 @SocCivilMx @XochitlGalvez @PRI_Nacional @AccionNacional @xochilove_rs @Xochitl2024 Entonces si no he podido registrarme a favor de XOCHITL, el dia de las elecciones del proximo ano no podre votar por ella?",
"@IsabelaSaenz10 @XochitlGalvez @alitomorenoc @MarkoCortes @BeatrizParedes @SantiagoCreelM No, no y no.

No seamos estupidos. Tuvimos el portal abierto para inscribirnos hasta el dia de hoy. El deber ser era saturar el portal para votar y verdaderamente elegir.

Una candidatura independiente es una ruta rapida al fracaso...",
@Xochitl2024 @lopezobrador_ Votar por la que le dicen que para acabar con la corrupcion debes de tener las manos limpias y @XochitlGalvez no las tienes,
"@ComiteFAM A muchas personas que se registran no les manda confirmacion  y al intentar validacion les pone siempre ""en proceso de validacion"".
Este proceso debe ser transparente y permitir votar a los registrados.  ?Que pasara con quienes no valide hoy? @XochitlGalvez",
"@NachoRgz @XochitlGalvez Intenta votar por Paredes, tu eres una mierda de otra vacinica, o sea de morena, tu miserable opinion vale como sietemil toneladas de vrga.",
"@XochitlGalvez Si no viven en Mexico, quiza no deberian de votar por el presidente. Que voten donde viven. Igual para los extranjeros que viven en nuestro pais.",
@XochitlGalvez Que tenemos la realidad de una mujer que solo finge ser alguien que no sirve para nada y estan las tres urracas de verdad yo no quiero decir malas palabras ni nada pero de verdad es una basura quien va a votar por una mierda como esta https://t.co/TzBdKXBD74,
"@FCN_mx @EmilioAlvarezI @GustavoMadero @ferbelaunzaran @RafaHSoriano @ceciliasotog @Quinientocracia @Amadoelquelolea @ElBaronNewsMX @unemexico_ @AlvarJaime Quedan pocas horas para que se regristen, haganlo para que el 3 de septiembre puedan votar por @XochitlGalvez, y no dejemos que el @PRI_Nacional y @AccionNacional nos impongan a Beatriz.  Todos a apoyar a #XochitlVa @SocCivilMx @xochilove_rs @analucia_medina @Xochitl2024",
@ryo_hermoso @XochitlGalvez @BeatrizParedes Que se registren en la plataforma para poder votar porque aqui ese voto no le ayuda a Xochitl con todo respeto al ejercicio.,
"@liliablanco @XochitlGalvez Asi e,  el 3 de septiembre ir a votar !!",
@Gral_Diaz_Mori @XochitlGalvez Ya me registre en el @ComiteFAM donde puedo votar para que gane @Xochitl2024 ??? Por favor,
"@XochitlGalvez Corruptilla me quitaste el derecho a votar las proximas elecciones desde aqui del gabacho, si, tu y tus partidos de mrda que representas echaron abajo el plan b  pero sabes una cosa no te hagas punetas mentales no llegaras ni a primera base oloveras.",
"@SocCivilMx Ultimas horas para registrase y poder votar el 3 de septiembre por @XochitlGalvez, no dejemos que el @PRI_Nacional y @AccionNacional nos impongan a Beatriz. #XochiltGalvez #XochitlGalvezPresidenta2024 @xochilove_rs @Xochitl2024",
"@XochitlGalvez Ei corruptilla, en tu discurso les dijiste a los paisas que no podremos votar por causa tuya y tu partido que echaron abajo el plan b?  Que te crea tu aguela inche globo desinflado.",
@EnMexicoMagico Voy a votar por @XochitlGalvez .,
@DianaOntanon @XochitlGalvez Ni en tu sueno van a votar por una corrupta,
"@XochitlGalvez le puede dar un cambio completamente bueno y necesario a todo Mexico.
Debemos dejar la apatia y el proximo 2024 a UNIRNOS y VOTAR 
#XochitlVa",
Que emocion! Que alegria! En Mexico nace una nueva esperanza!#XochiltGalvez  #XochiltGalvezPresidenta2024  #XochitlVa https://t.co/c9hesxYibT,
@XochitlGalvez Si tienes razon por eso todos a votar por la 4T ala presidencia y al congreso y tu corrupta a vivir de tus negocios que pienso ya no van hacer tan sobresalientes por que vas a quedar fuera,
@macciudadano @Rcabrerasiles @XochitlGalvez Dejenme se las pongo clAro!!! Si los fraudulentos del PRI @alitomorenoc y el otro idiota timorato de @MarkoCortes SALEN CON SU MMDA que el dinosaurio mosqueado @BeatrizParedes es la candidata.. asi sea @Claudiashein vs paredes! A VOTAR POR CLAUDIA!! Y chngsMdr! ,
"@despistado_ando @jaurena_maria @Xochitl2024 @XochitlGalvez No pasa nada.
No te preocupes.
En la votacion para presidenta podras votar. ",
"@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @RicardoBSalinas @Javier_Alatorre Esto es otro motivo mas por lo que nunca voy a votar por esos desgraciados y miserables del prian.
Infelices.",
"@XochitlGalvez No permite pasar al siguiente paso despues de la captura del frente de la credencial para votar
?Que se puede hacer?",
"@XochitlGalvez Lastima que hagan tan dificil el registro, no me pude registrar. Es incluso mas complicado que ir a votar. No acepta foto, hay que tomar fotografias de la credencial de elector y la app falla.",
@CharlieMelano63 @LauraMex @PRI_Nacional @edelamadrid @XochitlGalvez Por eso afiliarse al FAM y el 3 de septiembre votar por Xochitl,
"@ryo_hermoso @ComiteFAM @alitomorenoc @MarkoCortes @XochitlGalvez @BeatrizParedes Ojala y todos los que estan opinando se hayan registrado en la plataforma del Frente Amplio X Mexico para votar el 3 de septiembre, de lo contrario son un cero a la izquierda. Su opinion NO vale.",
"@AlinaElias13 @XovenesXingones @XochitlGalvez Debes seleccionar Frente Amplio Por Mexico.
Y ya el 3 de septiembre podras votar por #XochitlVa  ",
@Fer_MX10 @edelamadrid @BeatrizParedes @XochitlGalvez Si asi yo al bajar a @edelamadrid de la contienda debemos votar por la senadora Galvez ojala y no tengamos que arrepentirnos despues .,
"Voy a votar por @XochitlGalvez porque en su primer ano de mandato va a vender #Gelatinas y lo donara a @fgcabezadevaca para que combata la delincuencia prohibiendo las #Micheladas asi volveremos a los buenos tiempos del PRIAN que goberno durante 36 anos, palabra de Fox y Calderon",
"@narcoblogger El - Te confieso que voy a votar por @XochitlGalvez 
Ella - Este tipo si que esta de a tiro pero si rependejo yo paso!",
"@ryo_hermoso @XochitlGalvez No mms que esa no es Cochitl  ya no vez claro, vayas a votar por otra abusada, ",
