content,
"Espero que TODOS los usuarios del metro recuerden en 2024 que la corcholacra @Claudiashein uso el presupuesto de mantenimiento del metro en propaganda.
No vuelvan a cometer el error de votar por una rata inutil.",
"Esta es la CDMX que Claudia Sheinbaum dejo 
Hechos, no palabras
https://t.co/XvpOj8tVbQ",
@RobertoMadrazo_ @martibatres @Claudiashein Haaaa pero querian votar por MORENA verdad!!!...  uno no la hace de pedo hasta que le toca verdad???...,
"@ferbelaunzaran @Claudiashein Vuelvan a votar por @PartidoMorenaMx , no construyen absolutamente nada y TODO se lo roban.",
"@AlfredoJalife2 @Claudiashein @m_ebrard @adan_augusto ??Por quien ,hay que votar entonces??",
"@SocialDmocrata_ O sea de pensar el voto, sino porque es la corrupta e inepta de @Claudiashein hay que votar si o si.

Eso no es lo que predica @lopezobrador_",
"De los 26 muertos de la linea 12... ?Cuantos eran #ChairosOFifis?
!Que importa! 
Eran mexicanos.
#ChairosYFifis van a votar por @XochitlGalvez para encarcelar a @Claudiashein 
#XochitlVa",
"@Claudiashein ^Y mientras mis hijos esten bien, los tuyos me valen mdres, solo recuerda votar por mi^",
"@Claudiashein Claudia, y si las casas encuestadoras nos hacen trampa? Y si van a puras casas de las Lomas? No que ibamos a poder ir a votar?",
Recuerden esta imagen cuando les den ganas de votar por @Claudiashein y/o @PartidoMorenaMx,
"Che Calderon! Ni al Metro perdonaste!
 https://t.co/N8G105Fe8S",
"@Claudiashein @lopezobrador_ Ya nada mas te falta hacer un sacrificio para demostrar que eres el pueblo, nadie va a votar por ti por ineficiente",
@Leonardo_cdmx @Claudiashein Y que crees amigo van a votar por morena  ,
@RobertoMadrazo_ @JoseTakata7 @martibatres @Claudiashein A ver empleados ya dejen de votar por MORENA ponganse las pilas,
@RobertoMadrazo_ @alexcbtn @martibatres @Claudiashein Que vean por quien van a votar en las proximas elecciones que se las guarden toditas ahi se las van a pagar.,
@Rocio_Mx @mario_delgado @Claudiashein Este Reptilio no pudo con los Thundercats y tampoco podra con los ciudadanos que vamos a votar para salvar al pais. https://t.co/zkmhTvDos0,
@Claudiashein Todos a Votar Por El Cambio Verdadero.  #YoConClaudia,
"@Polemista4T @Claudiashein @AdrianaMarto1 @AlfredoJalife @Biologictime @DragonVladimir @EddLite2018 @ElCafePolitico @taller2006 @SoyLyn05 O votar por el pri, dilo con todas sus letras",
"@econokafka @PiperThread @Claudiashein Pero les preguntas y te salen con la amlada de ""voy a votar por cheinban"".",
@javocass @enriquemunozFM @Claudiashein @martibatres Y p3ndej0 por votar por @PartidoMorenaMx,
@RenatoYez1 @pedroferriz3 @Claudiashein Eso ya lo sabemos  pero a quien mas le puede dar el encargo a de creer que somos pendejos y no sabemos todo lo que a desviado  la corrupta de su hermana y su cunado una larga  el gober de Chiapas    QPM y Obrador como que no ve ni oye nada    ahora si o SALIMOS a votar o nos https://t.co/fWQwCDhXrJ,
@viral_metro @MetroCDMX @Claudiashein @martibatres @bbcmundo @nytimesworld @elpaismexico @gobmx Si hay que tener memoria y votar por el menos peor no por los que ya tuvieron su oportunidad incluyendo al PRIAND,
"@wadelacruz @HLGatell @Claudiashein @lopezobrador_ Lo viven a diario, espero que salgan a votar y se acuerden de las veces que no llegaron a tiempo a sus trabajos o que llegaron dos horas despues a su casa despues del trabajo",
"@ferbelaunzaran @Claudiashein @martibatres Si votan por los partidos politicos, aunque sea por xg, van a perder contra morena, deberemos votar por un independiente, los partidos ya pactaron con Lopez, no quieren perder sus 260 millones mensuales.",
"Convencidos los que trabajamos en el @GobCDMX a NO VOTAR por #Morena ya que nos dieron una menor cantidad en el #FONAC asi no se hace @Claudiashein y @martibatres 
#SUTGCDMX se quedaran sin nuestros votos. https://t.co/rL5QopIYtJ",
"@viral_metro @Garcimonero @MetroCDMX @GobCDMX @sindicatometro @Claudiashein @martibatres @FernandoEspino_ @bbcmundo @nytimesworld @elpaismexico @ONU_es Si en la Cd de Mexico vuelven a votar por morena, ya seria el colmo ya serian unos masoquistas. Ojala y no lo hagan, echen fuera a la 4t.",
"@Claudiashein @lopezobrador_ Para nada lo que estan haciendo es que Mexico retroceda en la educacion, tecnologia y demas no pienso votar por ti jamas",
@dejoselapiz @XochitlGalvez Y votar por @Claudiashein es votar por el pendejo del anciano?,
"@Ciro_Peraloca @viral_metro @MetroCDMX @GobCDMX @gobmx @Claudiashein @martibatres @bbcmundo @nytimesworld @elpaismexico @ONU_es Si fuera el caso no deberiamos votar por nadie, ni pri, ni pan, ni PRD, ni morena, no es necesario exhibir que no le guste que AMLO no le caiga bien jaja",
@RobertoMadrazo_ @martibatres @Claudiashein Y todavia estan pensando si votar o no por ellos.....,
"@RobertoMadrazo_ @martibatres @Claudiashein Pues espero que no vayan a votar por #MorenaCuevaDeDelincuentes 
Pero seguro seran amenazados de quedarse sin trabajo.
#MorenaEsUnASCO 
#NiUnVotoAMorena2024",
@econokafka @IrvingGatell @Claudiashein Es que hay que salir a votar para sacar a Morena el o la gane no puede ser peor que los candidatos de el marrullero de palacio otros 6 anos con esta mafia nos quedamos sin pais,
"@pattygmiranda @Bagao69 @Claudiashein Inepto y CORRUPTA! Globalista, neoliberal! Amiga de los odiadores de AMLO! Desprecia al pueblo, irascible, intolerante! Prefiero no votar!",
"Y Ahora en #CiudadVictoria de que se rie este imbecil ? Que dice sera alcalde con el apoyo de @Dr_AVillarreal y @Claudiashein ,en serio mijos hay que votar con la cabeza piensenle bien #Tampico #Reynosa #CdMadero por ejemplo https://t.co/JM56utMkDG",
"@RobertoMadrazo_ @martibatres @Claudiashein Pero votaron por @Claudiashein  y por @lopezobrador_ , que pena pero ni modo, eso les paso por votar por ellos",
"@RobertoMadrazo_ @martibatres @Claudiashein !Disfruten lo votado, senores!

Y perdon pero ahorita dicen ""Fuera MORENA"", pero a esos les llegas con una torta y un frutsi o 500 pesos el dia de la eleccion y vuelven a votar por MORENA o de plano no salen a votar .",
"@Ciro_Peraloca @RobertoMadrazo_ @martibatres @Claudiashein Claro, por el PRIAN no hay que votar",
"@RobertoMadrazo_ @martibatres @Claudiashein Lo que un mexicano deberia de hacer para sacar a los malditos rateros,asesinos,tramposos,chillones etc etc. es salir y votar en 2024 y olvidar esta  de gob q en 6 anos destruyo muchos cosas buenas q teniamos.",
"@Alfredo09751904 @RobertoMadrazo_ @martibatres @Claudiashein Y aun con todo ese saqueo, la poca gente que salio a votar lo hizo por Delfina.",
"A esos de @PartidoMorenaMx @mario_delgado @lopezobrador_ @Claudiashein @m_ebrard @adan_augusto quiero que me muestren una sola prueba real y verdadera de lo corrupta que dicen es @Xochitl2024 @XochitlGalvez para votar por su famosa 4ta ""transformacion"" de #Mexico  https://t.co/qM5UIxJIQ4",
@ag_sthel @RobertoMadrazo_ @martibatres @Claudiashein En votar y defender al partido.  ,
"@mima571130 @adan_augusto @Claudiashein En mi muy particular opinion, sin importar un perro Ferriz o cualquier otro...
Si yo pudiera influir en alguna forma, mi apoyo esta en este orden:
Adan, Claudia, despues muy a mi pesar, Marcelo o Norona. 
Monreal o Velazco seria como votar por el PRIAN",
"@Solteronaaa @notimxm @Claudiashein @lopezobrador_ Te voy a repetir lo que les dije en el 2018 a gente como tu , estoy harta que me roben los mismos por eso voy a votar por Andres Manuel, quiero que me sigan ""robando"" ellos y no los multimillonarios corruptos del viejo regimen que dejaron a Mexico en ruinas. PLAN C",
@Ciro_Peraloca @viral_metro @MetroCDMX @GobCDMX @gobmx @Claudiashein @martibatres @bbcmundo @nytimesworld @elpaismexico @ONU_es NO hay que votar por el PRIAN.,
@RobertoMadrazo_ @martibatres @Claudiashein Son los primeros en votar por morena ... Disfruten del voto ,
@RobertoMadrazo_ @martibatres @Claudiashein Esos jamas volveran a votar por morena ,
"Este rostro triunfador sin duda inspira alegria, esperanza y ganas de votar por ella a ojos cerrados con esa jovialidad desbordante que proyecta. En la 1er foto se le ve rodeada de gente que la ama y en la segunda se puede ver el amor del pueblo. Saluditos @Claudiashein https://t.co/Pesa0jxxfq",
@Eldocdelfut @Claudiashein @lopezobrador_ Jajaja pidele a tu gobierno y deja de mamar de aca! Ustedes muy chingones alla ni deberian votar y quieren que les regalen dinero no mames! Parasitos,
"@Alejand80245820 @JJDiazMachuca @XochitlGalvez @lopezobrador_ @Claudiashein OSEA QUE ESTAS TODA PXNDXJA PARA VOTAR, NI MAS NI MENOS ASI SON LOS CHAIROS X",
Si todo #mexico sale a votar en 2024 como lo hicieron en el programa ese de #televisa  en contra de los #morenacos y de la candigata de @lopezobrador_ @Claudiashein seguro que tendremos un mejor pais!!!Vamos a sacarlos del poder!!! @RicardoBSalinas @CarlosLoret @brozoxmiswebs https://t.co/P6H5lHRFSw,
"@abrahamvanaya @Claudiashein No apoyo a Claudia, pero pudiendo votar muchas veces cada persona, eso si ofrece apoyo de la T4. ",
"@PLBlanca1975 @DianaMa67815249 @PRI_Nacional @alitomorenoc @edelamadrid @Claudiashein @BeatrizParedes Lo q importa es votar masivo y sacar a morena y luego, vigilar muy d cerca al PRI
Su deuda como secretario d turismo, 
La opcion, es definitivamente peor
Te abrazo 
#FelizInicioDeSemana 
https://t.co/AtN6LndfVc",
"@wadelacruz @HLGatell @Claudiashein El Metro supera las camaras de gases de los alemanes!!! Tambien tenemos nuestro Dr.  muerte!! Pero quieren votar por morena verdad, porq segun ellos el pueblo bueno esta mejor!!! https://t.co/cZY7IAukxJ",
"@EmilioAlvarezI @Claudiashein @MetroCDMX Ya saben por quien votar , ni se quejen , que sigan los muertos !!!",
@Yaotl2_4T @Claudiashein @PartidoMorenaMx Yo si voy a votar por Claudia y soporta,
@viral_metro @MetroCDMX @Claudiashein @martibatres @bbcmundo @nytimesworld @elpaismexico @gobmx eso es todos los dias tengan memoria al ir a votar ,
"@abrahamvanaya @Claudiashein No difundan mentiras , son votos no personas . La gente podia votar mas de 10 veces diarias y por varios dias ",
@wadelacruz @HLGatell @Claudiashein @lopezobrador_ eso pasa por votar por morena....,
"@Claudiashein Si, si, todos a votar por Xochitl Galvez, arriba las mujeres",
@ChicShion @Claudiashein Todos a votar en masa x la mejor: @XochitlGalvez #EsXochitl,
@Polemista4T @Claudiashein @AdrianaMarto1 @AlfredoJalife @Biologictime @DragonVladimir @EddLite2018 @ElCafePolitico @taller2006 @SoyLyn05 Si #EsClaudia la candidata de la #4t al chile no voy a votar por @PartidoMorenaMx la neta. Perdon #amlove @lopezobrador_ pero con #EsClaudia no.,
"oigan donde tengo que votar por Wendy? 

arriba la comunidad lgtb como diria la @Claudiashein",
"@AlfonsoNavarroT @Polemista4T @Claudiashein @AdrianaMarto1 @AlfredoJalife @Biologictime @DragonVladimir @EddLite2018 @ElCafePolitico @taller2006 @SoyLyn05 Madre santa.... que horror tener que estar siguiendo instrucciones con la excusa de apoyar un proyecto.
Que feo no tener opciones y solo votar x quien quede.",
@Claudiashein @lopezobrador_ Por eso estan jodidos en #SalinaCruz por votar por estos ineptos.,
Esta es la HDLCH (@Claudiashein) por la cual va a votar la chairiza ,
"#NACIONAL | Quedo grabado en video el momento exacto en que @Claudiashein le jala el cabello a una colaboradora de su equipo porque la estaba tapando para la fotografia. 

Si asi trata a los de su equipo ?Que nos espera a los demas? https://t.co/q6zTLc9mOP",
@Claudiashein Que aburrida eres!! No creas que vamos a votar por ti para soportar tu sonso tono de voz 6 anos,
"@GC51629018 @Claudiashein Lo peor es que los chairos van a votar de nuevo por morena, pinch3 bola de inutiles.",
@XochitlGalvez Deja de decir estupideces lo unico que tienes para ser presidenta es el apollo yankee por Claudio x es lo unico estas perdida no sabes  ni como te llamas solo robar como te lo demostraron  hablas del sureste de donde salia el dinero la nacion del sureste,
"@pedroferriz3 @XochitlGalvez Xochitl no cordina bien, esto ya le paso con retirar las pensiones y regresarlas por temporada, jamas le va a caer el veinte lo de su candidatura, y asi va a estar en campana, solo chequen las incoherencias, ahora imaginenla presidenta, no MMS mejor no, saludos carnales",
"@rturrent Te quedaras sin CHAYOTE, @XochitlGalvez Sera la primera Presidenta de MEXICO, AUNQUE TE DUELA, PATRIOTA...",
"@Arouet_V @SantiagoCreelM @XochitlGalvez @BeatrizParedes Tambien beatriz es muy buena y seria buena presidenta, pero xochitl tiene el carisma mas la preparacion, y experiencia,  pero amlo y su jauria la van A atacar y son capaces de todo,  y ahi es donde entra beatriz",
"@ryo_hermoso @XochitlGalvez Si PARA TENWR UNA HERMANA DE SECUESTRADORES DE PRESIDENTA,  COMO SI NO TUVIERAMOS BASTANTES YA, ACUERDENSE DE EL PASADO DE SUS HERMANOS SECUESTRADORES, 
AAAAAAH PERO LA BLANCAPAKOMITS XOCHITL GALVES SU HERMANA NO SABIA NADA,,,,,,,,,,,,, NEFASTA",
"@latinus_us Si ALITO quiere demostrar que sus palabras del nuevo pri son solidas, declinar con la persona mejor posicionada. PRI, PAN, PRD; apartidistas y abstencionistas,  nos necesita. @XochitlGalvez presidenta. Esta eleccion no es de partidos, es de mexicanos!",
"@ferbelaunzaran @lopezobrador_ @XochitlGalvez CLARO que es evidente el miedo q le tenemos a xochitl Galvez si llegara a le presidencia si de titular de una delegacion se Robo 1500 millones de pesos en solo 3 anos imaginate de presidenta de Mexico 
Por 6 anos nos danaria 100 veces mas q El Huracan Hillary DANGER",
@SelvameMX @XochitlGalvez @TrenMayaMX Arroparla e impulsarla es lo que debemos hacer; mujer comprometida con la gente. Es la proxima presidenta de ,
Y sigue vigente. A mas de cinco anos. @BeatrizParedes recuerde que estuvo en el dialogo por la reforma cultural. @XochitlGalvez es hora de que se ocupe del tema. No vayan a salir esta noche con el rollo de costumbre... https://t.co/1C7MCg6ZaB,
"@XochitlGalvez Con las botas en el suelo (no en helicoptero). Y todavia no eres presidenta..
#XochitlVa",
@XochitlGalvez Fuera Xochitl! No seras presidenta Jajajaja suenas,
"@XochitlGalvez Para eso quieres la presidencia para no hacer nada como el pan y el pri, ahorita nada mas se quejan y dicen voy hacer voy hacer pero lo unico que quieren es enriquecerse. No seras presidenta.",
"@caali65 @XochitlGalvez Tu mundo alterno! Falso, puras mentiras, maldad veneno, NO seras presidenta",
@EmilioVallejoRL @CapiSuperGirl_ @XochitlGalvez @Claudiashein Aunque te duelo idiota va ser tu proxima presidenta y puedes guardar este tweet,
"@XochitlGalvez Que bien chin#@$ che Botarga cogupta, nadie te cree, no vas a ser presidenta,  de  https://t.co/62ebu3Pp2P",
"@XochitlGalvez Senora lleve su ""formula empresarial"" de venta de gelatinas al sur, seguro que todo el sur sera rico y millonario como usted, todos votaran y la haran presidenta! ",
Con razon @lopezobrador_ esta tan enojado: se ha cerrado la intencion de voto entre el @FrenteAmplioxMX y @PartidoMorenaMx. Mi colaboracion en https://t.co/iojqKizZwz @AleB1808 @ElAmaDeCasa1 @HelenVL6 @VaniTodoenElla @jose_editor @JJDiazMachuca @ryo_hermoso @CiroMayen @Guruza14,
"@NachoRgz @SantiagoCreelM @XochitlGalvez @BeatrizParedes @ClaudioXGG Y a quien le importa ClaudioXGonzales.  Nomas a ti y a AMLO. 
Xochitl presidenta https://t.co/Qv2dRkNNOv",
@manuelrnava @pedroferriz3 @Asielmundodehoy @XochitlGalvez Exactamente eso fue lo que dijo pero creo que Pedro ya se esta posicionando para ser el periodista adelantado a ser gran critico de nuestra proxima presidenta por que Xochitl va!!! Y esta esa todo su derecho claro que espero no lo hallan billeteado para denostar a Xochitl,
We're building a cutting-edge DeFi options platform. Join our Discord today to get early access!,
"@Claudiashein @cceoficialmx Se prestaron los Empresarios del @cceoficialmx a tu farsa? Dejaste un desmadre en la CDMX, cual trabajo? El pais no tiene futuro contigo 
@XochitlGalvez sera nuestra presidenta! Tambien invitaron a #XochitlGalvezPresidenta2024",
"@politicomx @XochitlGalvez @BeatrizParedes Sea quien sea, la #Taparrosca o #Taparroxca @XochitlGalvez o @BeatrizParedes , la #Corcholata @Claudiashein sera #Presidenta #EsClaudia

",
"Buenos dias amig@s, desde un pais donde la proxima presidenta sera @XochitlGalvez
#XochiltGalvezPresidenta2024 https://t.co/3Xxb2PuVeP",
"Japan exclusive? We can fix that

We can can get you most things from basically ANY  online store in Japan with WorldShopping's redesigned Purchase Request Form.

Everything you love about #WorldShoppingjp, now easier than ever ",
@Ariasjose57 @MarkoCortes @SantiagoCreelM @AccionNacional @XochitlGalvez Xochitl presidenta,
@XochitlGalvez Y que va a hacer cuando sea presidenta?,
"@pcseguridad @MarkoCortes @SantiagoCreelM @AccionNacional @XochitlGalvez Xochilt presidenta, paredes es del viejo PRI",
"[]
8TURN presents | cuseogteugjib <pungbibagsan(Feng Fei Bao San ) palteonne>  Teaser

> https://t.co/ffx1697vBF

#8TURN #EIGHT_TURN #eisteon
#pungbibagsan_palteonne
#8TURN_family https://t.co/3sMKOIzi8a",
"@ReneGood @MarckoOkampo @pedroferriz3 @XochitlGalvez @Claudiashein Y tu te crees que cochitl sera presidenta y la oposicion ganara el congreso, tu te crees sus sandeces como si lo hubiera dicho el mismisimo Jesucristo en persona ",
"@XochitlGalvez Cuando seas presidenta ojala y metas al CACAS @lopezobrador_ a la carcel!!, por esto y por la muerte de los ninos que dejo sin medicinas, entre otras muchas cosas!!",
"@BeatrizParedes @SantiagoCreelM Demuestre congruencia en lo que dice por su amor a Mexico, apoyemos a @XochitlGalvez quien si tiene posibilidades y capacidad para ser presidenta",
"@ryo_hermoso @XochitlGalvez Yo quiero que sea la proxima presidenta de Mexico, pero NO estoy de acuerdo en que invite a nuestra lucha por un mejor pais a Marcelo Ebrard.",
"@SantiagoCreelM pdte del PAN

@BeatrizParedes pdta del PRI

@edelamadrid coordinador de campana de la candidata a presidenta por el #FrenteAmplioPorMexico @XochitlGalvez

Imaginemos cosas chingonas",
"@XochitlGalvez No importa, mientras el Sr presidenta siga haciendose publicidad enfocada a los 'pobres' lo seguiran como borregos, desgraciadamente la mayor parte del pais se identifica con esa forma de pensar.",
"@LupitaLeal_ @SantiagoCreelM @XochitlGalvez Muy buena desicion Santiago Creel.
Lo importante es sumar con Xochitl presidenta.",
@morbo_df @letroblesrosa @SantiagoCreelM @XochitlGalvez @lopezobrador_ Tu quesque presidenta....Asi de sinicos las ratas Prianistas https://t.co/zF7U72ibQC,
"Yo le sugiero a @lopezobrador_ que deje de ofender, agredir y amenazar a nuestra proxima presidenta @XochitlGalvez y mejor haga las paces con ella como lo hizo Pena Nieto con el cuando ya sabiamos que ganaria la presidencia.",
"@EmilioVallejoRL @XochitlGalvez @Claudiashein Jajaja la revista de chismes e inventos de fuente, te creeme porque ella lo dice... JAJAJA senora no llegara a la presidencia / Haz reverencia ante tu proxima PRESIDENTA  @XochitlGalvez",
"Pues asi de nuevo Santiago Cri-cri se bajo del barco   dijo q no va a perder de nuevo y  mejor declina.

Asi que MX  podria tener en 2024 a su primera Presidenta en su Historia, ya sea @BeatrizParedes @Claudiashein o la misma @XochitlGalvez 

A quien desean y porque? https://t.co/JIPHEtzQqW",
"@mima571130 @XochitlGalvez Ps es que la Cxochitl esta idiota!! 

No le creas ni la hora!! Su hipocresia ofende al pueblo de Mexico y cree que nadie se da cuenta!!  

Esa no sera presidenta NI de su manzana!!

Declarado esta!!",
@arqjauregui @XochitlGalvez Esa botarga jamas sera presidenta,
@AngMariscal4T @XochitlGalvez Y a esa senora quieren de presidenta del pais.  Nambreee no mamar,
@XovenesXingones @XochitlGalvez No existe la palabra presidenta,
@XochitlGalvez Beatriz Paredes Presidenta!!!!,
"@epigmenioibarra Aaay!! Epigmenio sin pruebas nada, porque tomas tanto en cuenta a @XochitlGalvez o es porque tienes otros datos de que sera la proxima Presidenta de Mexico? Debe ser eso y eso no te agrada, pon tus barbas a remojar que ya te va a tocar nombrarla Presidenta de Mexico  al tiempo!",
@ladimitrova @XochitlGalvez @Claudiashein XOCHITL PRESIDENTA 2024,
"Sell Your Stuff For Free! Promote your services for Free! Buy, Sell or Trade. Reach people locally and across the country. Online Classified Ads https://t.co/2Deck0pPK0 #forsale",
"Hoy es el 3er Foro Regional
!No te lo puedes perder! 

Acompanemos a la proxima Presidenta @XochitlGalvez

Tu apoyo y asistencia es muy importante 

#XovenesConXochitl
#MexicoMereceMas",
"!Es hoy, es hoy! 

Acompananos al 3er Foro Regional del #FrenteAmplioPorMexico que se llevara a cabo en #Leon, #Guanajuato a partir de las 7:00 pm.

""La Reconstruccion Institucional"".

!No faltes!  Tu apoyo es muy importante 

#LaVictoriaEsNuextra
#XochitlVa https://t.co/XRquv0pi5Q",
"@XochitlGalvez Pura bola de ratas  senora de verdad cree que Usted sera presidenta?? 
Bueno de Barrio quizas  XK de Mexico lo dudo .",
Waiting for the crypto bull market be like: https://t.co/7vv99MLv2J,
"@catrina_nortena @XochitlGalvez #lady1400millones
#ladygelarinas
#ladytamales
#ladyrata
#lady80+20+30
#ladyhipocrita
Jamas sera presidenta de Mexico le queda grande ese puesto y el el sur  ya perdio votos
#ClaudiaArrasa 
#ClaudiaPresidenta 
#ClaudiaAvanza 
#ClaudiaEsLaRespuesta",
"@EmilioVallejoRL @XochitlGalvez @Claudiashein Ton's cual sufrir?? , tendremos presidenta - botarga, ya tuvimos barda - refineria, ambos seran logros extraordinarios del pan. Por cierto, esos periodicos votan en Mexico?? https://t.co/bzmOzqq2Ig",
"@epigmenioibarra Jajajajajajaja
Y quien decidira en Morena al candidato si no es don pretextos lopez?
@epigmenioibarra no eres mas pendejo x q te falta pelo neta.
Esta vez habra  presidenta y no, NO sera @Claudiashein .
@XochitlGalvez PRESIDENTA !!!",
"@XochitlGalvez Ahora resulta que muy defensora del Sur 
Aproveche a viajar Sra. Si es que anda por el sur por que es el unico consuelo que le quedara de haber hecho el ridiculo por que Presidenta de Mexico lo dudo ",
Se esta armando el Dream Team,
"@XochitlGalvez Xochitl, NUNCA SERAS PRESIDENTA.",
"@jgnaredo @XochitlGalvez @ClaudioXGG Morenarko s v q l tienes miedo a la proxima presidenta de Mecico , sigue luchando por tus croquetas",
@XochitlGalvez En caso de q usted llegara a ser presidenta q va hacer ante este ecocidio???,
" new drift rap video on YouTube: https://t.co/wYbIt2qTh4

#drift #phonk #rap https://t.co/71p7fIf0ap",
"@XochitlGalvez El tema de los damnificados en la cdmx no lo olvides Presidenta nadie atiende a las mujeres y hombres damnificados tengo amigos que solo no los atienden por politicas de MORENA 
Ojala tu si lo hagas @XochitlGalvez",
@XochitlGalvez Es devastador como una mujer ignorante quiere ser presidenta https://t.co/axUqIkyVxI,
"@aracelibs @XochitlGalvez Como vil mitomana, diciendo mentiras y creyendotelas pero eso es clasico de muchas personas: HACERSE P3NDJ45 SOLAS!
Para tu informacion:
AMLO pasara a la historia como uno de los mejores, al lado de los mejores! Y 
La Corrupta de Xochitl no sera Presidenta!
No te hagas wey sola!",
@politicomx @XochitlGalvez No revuelvas las cosas ..? Ni seras Presidenta .. Investiguen a tu hija y sus contactos,
@catrina_nortena @XochitlGalvez Esa Galvez no llega ni a presidenta de colonia,
"@XochitlGalvez Y este personaje de caricatura quiere ser presidenta del pais? Te falta mucho , lo mejor para ti es hacer dinero vendiendo gelatinas . No tienes la capacidad de ser presidenta .",
"Estas elecciones del #2024 seran historicas y el voto de la #ClaseMedia sera primordialmente importante, si se logra vencer el abstencionismo, en el 2024 @XochitlGalvez sera la 1era presidenta de Mexico y yo, yo si quiero ver que eso suceda X.
#XochitlGalvezPresidenta2024 https://t.co/K5ajmd99j0",
"@lopezdoriga @SantiagoCreelM @XochitlGalvez Porque quieren a huevo una mujer presidenta, cual es el capricho o los motivos y no es por despreciar al sexo femenino, pero realmente estan capacitadas ????",
"@XochitlGalvez Cuando seas presidenta, como @LillyTellez, cancelas la obra y siembras chingos de arboles alv ",
"@marianagc @SantiagoCreelM @XochitlGalvez Dream Team: Xochitl, presidenta. Lorenzo Cordova, Secretario de Gobernacion. Meade, de Hacienda. Harfuch, de Seguridad. Creel como Fiscal General, De la Madrid,  de Economia y Paredes de Desarrollo Social.",
@XochitlGalvez la cochilt Galvez quiere andar tirando mierda no creo que se vea como presidenta que usa que se mete,
@XochitlGalvez Quieres ser presidenta para sacar a tu hermana la secuestradora de la carcel  https://t.co/puN0BZgeeS,
"@XochitlGalvez Estas diciendo que por ser indigenas deben dedicarse a tejer pero tu que te dices indigena quieres ser presidenta? El chiste se cuenta solo, nadie te saca de contexto tu eres la que no tiene las ideas claras #coherenciaxochitl",
"@crisalarcon7 @XochitlGalvez @Claudiashein Y por que dice que la proxima presidenta sera Claudia ?
No lo entiendo, primero todo su apoyo a Beatriz Paredes, y ahora a Claudia? ",
"A small teaser of Almost My Floor: Duality!

Wishlist on Steam!
https://t.co/5rYpNKOW3X

#indiegame #HorrorGames #madewithunity https://t.co/8nNIUz3YLS",
@EmilioVallejoRL @XochitlGalvez @Claudiashein Que intereses hay? Cuanto pago? O cuanto les debe que la quieren de presidenta?,
Wish you had a crystal ball for DeFi? We've got the next best thing: Fjord's Discord. Peer into the future with us.,
"@NormaCuevasV @XochitlGalvez Voy contigo al 1000%
XOCHITL PRESIDENTA",
"@XochitlGalvez eres una hipocrita y mitomana impresionante,aun estando los videos y lo niegas vaya forma de querer ser presidenta no mamen claudio y teto cortez no van a llegar ni a la esquina se los juro el 2024 los vamos a desaparecer por miserables y cobardes...",
@XochitlGalvez Quieres ser presidenta y pues estas muy lejos de tener la capacidad,
@XochitlGalvez Presidenta cuando este usted en la silla q el asesino pague por esto,
"@XochitlGalvez Pues la verdad si tendria yo miedo que fueras presidenta, imaginate, serias peor que fox y Pena nieto juntos",
"@CarlosVinicioAR @XochitlGalvez @BeatrizParedes Por supuesto que deberia hacerlo, si de verdad quieren el bien del Pais deberia hacerlo, no hay posibilidades de que ella sea presidenta",
@ryo_hermoso @XochitlGalvez Si y desde luego correo que sera la mejor presidenta de Mexico que hayamos tenido en la historia.,
@XochitlGalvez No vas a ser presidenta aunque poses no se puede arreglar en 6 anos,
@XochitlGalvez Les arde que tu seras la primera PRESIDENTA DE ESTE PAIS Jodido por los izquierdistas autoritarios mentirosos si pero AUN ES UN PAIS,
"Si encuentras a alguien mas inteligente que tu, trabaja y unete a ella, no compitas. La competencia es una debilidad que no gana la que no cede, porque la Union hace la Fuerza y Todo sea por Mexico
Consejo para @BeatrizParedes de @XochitlGalvez 
Presidenta de Mexico 2024-2030 https://t.co/qfvbJQ7H7J",
"@aracelibs @XochitlGalvez Casi me arrancas la vrga con tremenda mamada que acabas de poner, que esa botarga hija de pta va ser presidenta jajajajajajajaj ",
"@XochitlGalvez .  Simplemente nunca seras presidenta de este pais! No por ser mujer,simplemente no tienes capacidad ni inteligencia! Lo unico que tienes es ambicion y solo eres una marioneta del regimen neoliberal! Una robot programada para robar a manos llenas! Que pena por ti!",
"@XochitlGalvez Tu nivel de corrupcion y mentira no tiene limites
#BotargaCorruptaX 
Lo que da risa, es que te has creido que de verdad puedes ser presidenta de Mexico?
Nooooo Maaaaaaaaaaaaaaaaa Meeeeeesssss
Jajajjajajajajajaja
Te tragaste el anzuelo de Amlo y te fuiste como Xochitl en tobogan https://t.co/RGGALfFaET",
@ryo_hermoso @XochitlGalvez @BeatrizParedes Beatriz presidenta,
"Trial and error is the best teacher.
https://t.co/WiLwZTB8EM

Through trial and error, we learn valuable lessons that can't be taught in any other way.

It's the process of making mistakes, learning from them, and refining our approach that leads to growth and mastery.

Embrace the journey of trial and error, for it is the path to expertise and innovation.",
@BeatrizParedes Si usted esta a favor de la Agenda 20 30! Quiere o cree que va a ser Presidenta de Mexico! Lo dudo! @XochitlGalvez @Xochitl2024,
"@ryo_hermoso @XochitlGalvez @BeatrizParedes En Beatriz Paredes existe la experiencia politica, eso es un arma de dos filos, en Xochitl la experiencia de metas cumplidas a base de trabajo, pienso que con un gran equipo de asesores expertos y un gabinete de profesionales secretarios de estado, seria excelente presidenta",
